job_id,specialty,state,contract_length,pay_rate,weekly_stipend,shift_type,hospital_type,bed_count,experience_years,certification,agency_rating,travel_experience,certification_rarity,filled
1609,ICU,North Carolina,4,52,2373,Day,Private,244,14,CCRN,4.60921198082617,1,0.176,1
1610,ICU,California,13,57,1304,Day,Government,727,0,TNCC,4.139477440986052,1,0.172,0
1611,Med-Surg,Texas,4,71,2492,Day,Private,271,10,ACLS,4.000556311363445,0,0.1645,1
1612,Labor & Delivery,Georgia,4,71,978,Rotating,Teaching,110,9,ACLS,3.9747031760922478,0,0.1645,0
1613,Med-Surg,New York,4,74,931,Night,Community,178,4,BLS,4.6609926309410135,0,0.16,1
1614,ICU,Ohio,4,78,2278,Night,Private,734,15,ACLS,3.5781086093319048,1,0.1645,1
1615,Pediatrics,California,8,85,1147,Rotating,Private,205,10,TNCC,3.519232474265909,1,0.172,0
1616,ER,Georgia,26,68,1339,Day,Community,966,5,BLS,4.6933165878899725,1,0.16,1
1617,Labor & Delivery,North Carolina,13,88,1571,Rotating,Community,427,8,CEN,4.215719563983574,1,0.167,1
1618,ER,Illinois,13,68,2229,Rotating,Teaching,671,12,BLS,3.696321707830364,1,0.16,1
1619,Pediatrics,North Carolina,4,83,875,Night,Government,830,7,BLS,3.853348901891752,1,0.16,1
1620,Labor & Delivery,North Carolina,26,55,1378,Rotating,Private,972,13,CEN,4.898755929646073,1,0.167,0
1621,Med-Surg,North Carolina,4,83,1653,Rotating,Private,917,0,CCRN,4.789254463437347,1,0.176,1
1622,ICU,Illinois,8,86,2315,Day,Teaching,952,16,TNCC,4.564677575335959,1,0.172,1
1623,Pediatrics,Texas,26,49,993,Day,Government,839,4,CCRN,4.22333784550599,0,0.176,0
1624,ICU,New York,26,69,1985,Night,Teaching,635,1,CCRN,4.280485439287078,1,0.176,1
1625,ICU,Ohio,26,64,1146,Day,Private,486,8,CCRN,4.962866802925938,0,0.176,0
1626,ER,Texas,26,78,1750,Rotating,Private,256,3,PALS,4.948655665826431,0,0.1605,1
1627,Pediatrics,Georgia,4,59,2184,Rotating,Community,437,16,CCRN,3.8229035686787514,1,0.176,0
1628,ICU,Georgia,8,44,2407,Rotating,Community,529,16,PALS,4.716656849457977,1,0.1605,1
1629,Med-Surg,Ohio,26,40,1910,Night,Government,840,17,CEN,3.795863999250525,1,0.167,0
1630,Labor & Delivery,Georgia,13,69,2085,Day,Private,936,15,TNCC,3.820306216825927,1,0.172,1
1631,Pediatrics,Florida,13,88,1013,Rotating,Private,887,7,CCRN,4.514139551246865,1,0.176,0
1632,ER,Ohio,8,42,2488,Day,Community,389,10,ACLS,4.107501647881323,0,0.1645,0
1633,Pediatrics,Illinois,13,84,1372,Day,Teaching,918,17,CEN,4.8973166106597805,1,0.167,1
1634,ER,Georgia,4,53,1579,Day,Teaching,389,9,PALS,3.6335146023440132,1,0.1605,0
1635,Labor & Delivery,Georgia,4,69,1061,Day,Private,253,12,TNCC,4.26728846121424,1,0.172,0
1636,Med-Surg,California,8,89,1529,Night,Private,210,16,BLS,4.877782295664682,1,0.16,1
1637,ICU,California,26,43,1082,Night,Government,589,17,TNCC,4.856170490719258,1,0.172,0
1638,Pediatrics,California,13,57,2471,Night,Government,441,9,TNCC,3.734793820123612,0,0.172,0
1639,ER,Ohio,13,76,2290,Rotating,Community,818,15,CCRN,4.049956550144684,1,0.176,1
1640,Labor & Delivery,Illinois,8,64,2203,Rotating,Private,726,19,CCRN,4.428682100070044,1,0.176,0
1641,ICU,Ohio,8,87,1161,Rotating,Teaching,624,4,PALS,3.7390923271571035,1,0.1605,0
1642,Labor & Delivery,North Carolina,13,40,2272,Night,Government,583,12,PALS,4.952033258068608,0,0.1605,1
1643,Med-Surg,New York,26,85,1240,Day,Community,119,17,CCRN,4.87212399309149,1,0.176,1
1644,ICU,Illinois,8,54,892,Night,Community,942,16,CCRN,3.750425268551704,1,0.176,0
1645,ICU,Illinois,4,48,2444,Rotating,Teaching,454,8,ACLS,3.681733191891478,0,0.1645,0
1646,ICU,North Carolina,13,54,1552,Rotating,Government,657,13,ACLS,3.628112724212398,1,0.1645,0
1647,ER,Ohio,8,88,1666,Day,Teaching,724,16,CEN,4.864165496054946,0,0.167,1
1648,ICU,Ohio,8,63,2247,Night,Community,640,3,CCRN,3.7904357146931913,1,0.176,1
1649,Labor & Delivery,California,8,43,941,Day,Private,566,17,BLS,4.124427392816532,1,0.16,0
1650,ER,Illinois,13,51,2114,Night,Teaching,877,19,ACLS,4.173277048478004,1,0.1645,0
1651,ICU,California,4,76,2255,Rotating,Community,169,14,PALS,4.398516566320351,1,0.1605,1
1652,Labor & Delivery,New York,4,76,1548,Day,Private,863,10,TNCC,3.6076030156211374,0,0.172,0
1653,Labor & Delivery,Florida,13,82,1452,Day,Private,739,11,CEN,3.8401379261007738,1,0.167,0
1654,Pediatrics,California,8,45,1500,Night,Government,737,8,ACLS,4.897235580378389,1,0.1645,0
1655,Labor & Delivery,Ohio,13,78,1797,Night,Government,951,12,TNCC,4.8626151609028545,0,0.172,1
1656,Med-Surg,Georgia,13,85,848,Night,Community,266,14,TNCC,4.671935971108539,1,0.172,1
1657,ICU,Texas,8,63,2125,Rotating,Teaching,105,14,ACLS,3.529101868427323,1,0.1645,0
1658,ICU,Florida,13,50,1680,Night,Private,415,4,BLS,3.9905101527441533,0,0.16,0
1659,ICU,New York,26,52,2013,Rotating,Government,748,18,BLS,4.441938103014362,0,0.16,1
1660,Labor & Delivery,Georgia,4,73,1959,Night,Government,553,19,CEN,3.9127853176602136,0,0.167,1
1661,Labor & Delivery,Ohio,26,64,1354,Night,Teaching,793,13,BLS,4.864380042580666,1,0.16,0
1662,ICU,Florida,26,46,1203,Rotating,Government,816,16,CEN,4.450834192748663,1,0.167,0
1663,ER,North Carolina,26,43,1691,Night,Community,974,17,PALS,3.6078600759746684,1,0.1605,0
1664,ER,Ohio,13,47,1664,Rotating,Teaching,504,2,ACLS,4.863508383253555,1,0.1645,0
1665,Med-Surg,California,8,59,1401,Rotating,Private,153,1,TNCC,4.9366499872643335,1,0.172,0
1666,Pediatrics,Georgia,13,68,1140,Night,Community,126,0,CEN,3.616568627587588,1,0.167,0
1667,Med-Surg,Ohio,4,84,1503,Night,Private,279,9,BLS,4.2985403522919725,0,0.16,1
1668,ICU,Georgia,13,85,1117,Day,Private,963,18,CEN,3.9550464233212557,1,0.167,0
1669,ICU,New York,13,49,1417,Night,Government,307,16,CCRN,4.0892586147221035,1,0.176,0
1670,ICU,Texas,13,82,2186,Day,Community,313,11,CEN,3.769476826933013,1,0.167,1
1671,Pediatrics,California,13,73,1181,Night,Community,380,0,BLS,4.367108153018619,1,0.16,1
1672,Labor & Delivery,California,26,65,1032,Rotating,Teaching,231,11,CCRN,4.936969029873336,1,0.176,0
1673,Pediatrics,Georgia,8,80,2167,Rotating,Community,942,16,CCRN,4.254608900407414,1,0.176,1
1674,Med-Surg,New York,4,88,2372,Day,Teaching,817,2,BLS,3.6243718720917215,0,0.16,1
1675,Labor & Delivery,New York,4,42,1616,Night,Community,599,10,CCRN,4.4300020002161125,1,0.176,1
1676,Labor & Delivery,Florida,4,45,1352,Day,Private,737,16,ACLS,4.010334491676885,0,0.1645,0
1677,Med-Surg,Texas,13,44,2352,Night,Teaching,76,2,TNCC,4.7838877843869465,1,0.172,1
1678,Labor & Delivery,Ohio,4,44,1655,Night,Community,325,7,ACLS,4.152017222474705,0,0.1645,0
1679,ER,Florida,26,86,1618,Rotating,Teaching,701,19,ACLS,3.7892594134133684,0,0.1645,0
1680,Med-Surg,Ohio,8,62,2394,Day,Government,348,3,BLS,3.7866584340367173,1,0.16,0
1681,Med-Surg,Ohio,13,88,982,Rotating,Government,848,6,BLS,4.653146271081741,1,0.16,1
1682,ER,Ohio,13,48,1864,Rotating,Teaching,140,13,TNCC,3.8983813974610397,0,0.172,0
1683,Pediatrics,Florida,26,74,2374,Rotating,Teaching,529,13,CEN,4.650850091238834,1,0.167,1
1684,Pediatrics,California,4,59,1196,Day,Private,622,3,ACLS,3.808830966149899,1,0.1645,0
1685,Pediatrics,New York,13,88,1578,Night,Community,507,15,CCRN,3.982529553051964,0,0.176,1
1686,Labor & Delivery,California,13,81,2317,Night,Government,500,0,TNCC,4.198230458659549,1,0.172,1
1687,ER,Texas,26,74,2482,Day,Government,414,16,ACLS,4.9147937745401755,1,0.1645,1
1688,Med-Surg,Florida,26,89,1706,Night,Community,908,9,CEN,4.897597137130737,1,0.167,1
1689,Med-Surg,North Carolina,4,57,2156,Day,Government,724,15,CCRN,3.8103078131334316,1,0.176,0
1690,Med-Surg,Texas,8,56,926,Day,Government,400,15,ACLS,4.0373285618646095,1,0.1645,0
1691,Labor & Delivery,New York,8,63,2381,Night,Teaching,704,7,PALS,3.7240990826806586,1,0.1605,1
1692,Labor & Delivery,New York,4,42,2380,Rotating,Government,449,6,TNCC,4.264977618970246,0,0.172,1
1693,Pediatrics,Illinois,8,71,800,Day,Government,302,5,BLS,4.190873826042,0,0.16,0
1694,Labor & Delivery,Texas,26,74,1991,Day,Government,830,15,ACLS,4.851140243676099,1,0.1645,1
1695,Pediatrics,North Carolina,26,77,2443,Day,Community,930,19,CCRN,4.895008066686609,1,0.176,1
1696,Pediatrics,California,26,52,818,Day,Private,852,15,CCRN,4.075351086510938,1,0.176,0
1697,Med-Surg,Georgia,8,86,2155,Night,Teaching,508,6,TNCC,4.2376069145284845,0,0.172,1
1698,Labor & Delivery,North Carolina,8,64,1383,Night,Private,748,8,TNCC,4.8443543737192,0,0.172,0
1699,Pediatrics,Texas,13,48,1255,Day,Government,966,13,CCRN,4.710061711617592,1,0.176,0
1700,ER,Florida,13,43,1756,Rotating,Government,548,10,CCRN,3.505484467016974,1,0.176,0
1701,ER,New York,13,53,1932,Night,Government,999,13,CCRN,3.9800893462753737,0,0.176,0
1702,Labor & Delivery,New York,8,76,2091,Rotating,Private,975,6,ACLS,4.132661362904189,1,0.1645,1
1703,Med-Surg,Texas,13,73,1244,Rotating,Community,557,0,CCRN,3.8445744255248475,1,0.176,0
1704,Med-Surg,North Carolina,26,50,2063,Day,Community,353,12,BLS,3.799357423843908,1,0.16,0
1705,Pediatrics,Texas,8,80,2124,Night,Teaching,550,19,CCRN,3.5566767598935196,1,0.176,1
1706,Labor & Delivery,Ohio,4,42,1401,Day,Private,852,2,BLS,4.465054587604641,1,0.16,0
1707,ER,Texas,8,67,902,Day,Community,647,19,ACLS,3.8937654357247484,1,0.1645,0
1708,Pediatrics,Ohio,13,68,1787,Rotating,Teaching,215,3,TNCC,3.5785207676469697,1,0.172,1
1709,Pediatrics,North Carolina,8,48,2073,Rotating,Government,464,10,BLS,3.8464689657920954,1,0.16,0
1710,ICU,Florida,13,42,2276,Rotating,Government,511,1,ACLS,4.70287092925419,1,0.1645,1
1711,Labor & Delivery,Florida,13,64,1319,Day,Teaching,969,13,CCRN,4.77723377246982,1,0.176,1
1712,Pediatrics,California,4,73,1976,Day,Community,163,11,ACLS,4.2245993677899545,1,0.1645,1
1713,ER,Texas,4,51,1658,Day,Private,482,16,CCRN,4.124106005613029,1,0.176,0
1714,ICU,North Carolina,26,81,973,Day,Teaching,405,11,ACLS,4.966780540252673,1,0.1645,1
1715,ER,North Carolina,13,48,2166,Day,Community,977,11,TNCC,3.800846989382105,1,0.172,0
1716,Med-Surg,California,8,54,2493,Day,Teaching,744,0,BLS,3.8230389242819127,0,0.16,0
1717,ICU,Georgia,4,79,1804,Day,Community,256,12,TNCC,3.9378007655545995,0,0.172,1
1718,ICU,North Carolina,4,64,1230,Day,Government,817,13,PALS,3.759135977421631,1,0.1605,0
1719,Pediatrics,Illinois,13,44,1526,Night,Teaching,284,1,CCRN,4.06904839730628,1,0.176,0
1720,Med-Surg,Florida,8,50,1649,Night,Private,491,11,BLS,4.866251340484631,1,0.16,0
1721,Pediatrics,New York,4,73,2481,Night,Teaching,404,15,TNCC,4.423021760942861,1,0.172,1
1722,Labor & Delivery,Ohio,4,63,2147,Night,Government,564,3,BLS,4.117919822918395,1,0.16,0
1723,ER,Illinois,8,54,1789,Day,Government,257,7,PALS,4.901616191856823,1,0.1605,1
1724,ER,New York,4,77,2496,Day,Community,758,1,CEN,3.5726963487137335,0,0.167,1
1725,Pediatrics,Illinois,8,47,1438,Rotating,Government,902,9,CCRN,3.815414266852792,1,0.176,0
1726,ER,California,13,44,1219,Rotating,Community,174,8,CCRN,4.348832907652638,1,0.176,0
1727,ER,California,4,87,1393,Night,Government,187,14,ACLS,4.423328934789769,0,0.1645,1
1728,Labor & Delivery,Ohio,13,65,1284,Rotating,Community,388,12,CCRN,3.5593362598439198,1,0.176,0
1729,Med-Surg,Florida,8,57,2482,Night,Private,586,16,CCRN,4.104558136860698,1,0.176,0
1730,ICU,Georgia,13,45,1211,Day,Community,117,15,TNCC,4.47373094724631,0,0.172,0
1731,Pediatrics,North Carolina,13,76,1735,Day,Community,622,1,CCRN,4.547105819605102,0,0.176,1
1732,Pediatrics,Ohio,13,87,1907,Rotating,Private,590,19,CCRN,4.457209853774404,1,0.176,1
1733,Labor & Delivery,Georgia,26,52,1936,Day,Community,432,19,PALS,3.9808448365413867,1,0.1605,0
1734,Labor & Delivery,New York,8,67,1131,Day,Community,68,13,PALS,3.6402801853968643,0,0.1605,0
1735,ICU,North Carolina,8,44,2201,Night,Private,732,2,BLS,4.140668669629001,0,0.16,0
1736,Med-Surg,Illinois,8,52,1454,Rotating,Government,499,11,BLS,3.693131656052083,1,0.16,0
1737,Pediatrics,Ohio,8,56,840,Day,Teaching,123,7,CCRN,4.921435487781,1,0.176,0
1738,Labor & Delivery,Georgia,8,89,1758,Rotating,Community,622,1,CCRN,4.212756299033942,1,0.176,1
1739,Pediatrics,Texas,4,79,904,Day,Government,988,3,ACLS,3.9758887615353014,0,0.1645,0
1740,ER,Texas,4,84,1001,Night,Teaching,714,13,BLS,4.64945610667835,1,0.16,1
1741,Pediatrics,Florida,4,71,1249,Day,Private,325,15,TNCC,4.246922888873396,1,0.172,1
1742,Med-Surg,Georgia,13,68,2089,Rotating,Community,97,18,CCRN,3.965051036018675,1,0.176,0
1743,Med-Surg,Ohio,13,42,1709,Rotating,Community,260,1,TNCC,4.7179516135862025,1,0.172,0
1744,Pediatrics,New York,8,79,1009,Night,Private,904,11,CCRN,4.800728226501683,1,0.176,1
1745,ER,Texas,26,73,1362,Day,Community,969,13,TNCC,4.5095122494330155,1,0.172,1
1746,Med-Surg,Florida,8,79,1941,Night,Teaching,700,5,CEN,3.570446633611501,1,0.167,1
1747,Labor & Delivery,Ohio,4,66,1512,Rotating,Teaching,671,12,TNCC,4.349484320249799,1,0.172,1
1748,Pediatrics,Florida,8,52,2200,Night,Private,744,3,BLS,4.644942367995922,1,0.16,1
1749,ER,New York,13,84,2374,Day,Community,589,17,CCRN,3.704754518125373,1,0.176,1
1750,Labor & Delivery,Texas,8,72,2363,Day,Government,758,11,BLS,3.843006127076905,1,0.16,1
1751,Pediatrics,North Carolina,4,45,1570,Night,Community,240,19,TNCC,4.823742657602205,0,0.172,0
1752,ER,Texas,8,63,1907,Rotating,Private,364,18,PALS,3.530182582779611,1,0.1605,1
1753,Labor & Delivery,Texas,13,58,1253,Rotating,Government,950,7,PALS,4.629090706738964,0,0.1605,0
1754,Med-Surg,Georgia,26,55,1466,Night,Teaching,612,6,PALS,4.210659938771634,1,0.1605,0
1755,Pediatrics,California,4,79,1428,Day,Teaching,710,15,CCRN,4.17015823825941,0,0.176,1
1756,Pediatrics,Georgia,8,67,2337,Day,Government,829,18,ACLS,3.5106447987423306,1,0.1645,1
1757,Med-Surg,Texas,13,72,2428,Day,Government,611,5,CEN,4.7290973464497394,1,0.167,1
1758,ICU,Illinois,4,87,1186,Day,Private,949,19,TNCC,4.03973735095485,1,0.172,0
1759,Labor & Delivery,California,4,80,2173,Rotating,Community,807,10,ACLS,4.311148446950814,1,0.1645,1
1760,Med-Surg,North Carolina,13,52,1095,Day,Teaching,162,4,PALS,4.515951029503489,1,0.1605,0
1761,Pediatrics,Ohio,8,82,1057,Night,Community,219,15,TNCC,4.553944364656873,1,0.172,1
1762,Labor & Delivery,Georgia,8,84,1904,Night,Teaching,517,6,ACLS,4.933970088239109,1,0.1645,1
1763,Labor & Delivery,California,8,64,1067,Night,Community,727,4,BLS,4.297009929854914,0,0.16,0
1764,ICU,California,4,81,1218,Night,Teaching,970,10,PALS,4.099579326461641,1,0.1605,0
1765,Pediatrics,Georgia,26,75,1034,Day,Community,63,14,ACLS,4.930555439737562,1,0.1645,1
1766,ER,Georgia,4,66,2134,Rotating,Private,764,2,CCRN,4.463165352538281,0,0.176,1
1767,ICU,California,8,77,1785,Day,Teaching,337,4,BLS,3.9472255344148333,1,0.16,1
1768,ICU,Florida,4,46,2180,Rotating,Private,956,4,PALS,3.6896963681053565,1,0.1605,0
1769,ER,North Carolina,26,44,2036,Day,Teaching,238,8,CEN,4.763831752197772,1,0.167,1
1770,ER,Illinois,4,82,1373,Rotating,Teaching,963,14,PALS,4.043272404191227,1,0.1605,0
1771,ICU,New York,13,84,848,Night,Teaching,204,2,CCRN,4.4907045820466465,1,0.176,1
1772,Labor & Delivery,Texas,8,70,1950,Night,Community,616,5,CEN,4.206224629048847,0,0.167,1
1773,Med-Surg,North Carolina,8,62,1022,Rotating,Teaching,743,16,CEN,3.7983946696925575,0,0.167,0
1774,Med-Surg,Georgia,8,81,1720,Rotating,Private,771,7,CEN,4.402529912930698,1,0.167,1
1775,ICU,California,4,49,2102,Rotating,Community,937,10,TNCC,3.5910246034260234,0,0.172,0
1776,Labor & Delivery,New York,4,71,2231,Night,Community,520,5,TNCC,4.120013689806788,0,0.172,1
1777,ER,Georgia,4,82,2328,Night,Teaching,124,7,CEN,4.319922409495507,1,0.167,1
1778,ICU,Florida,8,69,2117,Day,Government,326,9,BLS,4.154070461177868,1,0.16,1
1779,Pediatrics,New York,4,78,1076,Rotating,Community,989,2,CEN,4.623008262876486,1,0.167,1
1780,Labor & Delivery,California,8,70,2261,Rotating,Teaching,694,13,ACLS,4.741887431817968,1,0.1645,1
1781,Pediatrics,North Carolina,4,57,1930,Rotating,Private,392,13,CEN,4.656864611049767,1,0.167,1
1782,Pediatrics,Ohio,8,75,2481,Night,Government,474,9,TNCC,3.5582194217177032,1,0.172,1
1783,ICU,North Carolina,13,41,1219,Rotating,Community,620,11,TNCC,3.7911931556689584,1,0.172,0
1784,Labor & Delivery,North Carolina,4,53,1410,Rotating,Government,560,5,ACLS,4.3049112638956615,1,0.1645,0
1785,Pediatrics,Illinois,8,52,2252,Night,Community,906,11,ACLS,4.902233060665702,1,0.1645,1
1786,Labor & Delivery,New York,13,68,1174,Rotating,Government,231,13,PALS,4.752435162578175,1,0.1605,1
1787,Med-Surg,Georgia,13,51,872,Day,Government,507,1,BLS,4.763801762527702,0,0.16,0
1788,Pediatrics,California,26,78,2457,Night,Private,967,8,BLS,3.9548122906395125,1,0.16,1
1789,Pediatrics,Georgia,4,41,1853,Night,Government,900,9,BLS,4.144171845618054,1,0.16,0
1790,Labor & Delivery,California,8,71,2011,Night,Private,882,16,CCRN,4.206058920973906,1,0.176,1
1791,Med-Surg,Texas,26,52,2187,Day,Teaching,113,16,TNCC,3.7360573750248656,1,0.172,0
1792,Pediatrics,Ohio,4,85,2274,Night,Community,888,2,BLS,3.5466021953666846,1,0.16,1
1793,ICU,Texas,13,66,994,Night,Private,309,18,PALS,4.9203543491907755,0,0.1605,1
1794,Labor & Delivery,North Carolina,4,88,1979,Night,Community,242,0,PALS,3.86106887849526,0,0.1605,1
1795,Labor & Delivery,Ohio,8,80,1995,Night,Private,704,11,BLS,3.859923355585447,1,0.16,1
1796,Pediatrics,Illinois,13,56,1646,Day,Community,665,6,ACLS,3.6250685806531395,1,0.1645,0
1797,Med-Surg,Texas,26,79,1864,Rotating,Private,455,3,PALS,4.892761627915668,0,0.1605,1
1798,Pediatrics,Illinois,4,70,1886,Rotating,Community,775,9,ACLS,4.369605672409658,1,0.1645,0
1799,ER,Georgia,4,73,822,Night,Teaching,803,12,TNCC,4.500555285688031,0,0.172,1
1800,Pediatrics,North Carolina,26,63,1159,Day,Community,992,1,CCRN,4.867365330894579,1,0.176,1
1801,ER,Florida,4,84,1898,Night,Teaching,770,9,PALS,4.018430253351184,0,0.1605,1
1802,ICU,Florida,4,74,1359,Rotating,Teaching,142,3,ACLS,4.432260966707126,1,0.1645,1
1803,Labor & Delivery,Ohio,4,87,1471,Rotating,Teaching,479,17,BLS,3.558199182093331,1,0.16,0
1804,Labor & Delivery,Ohio,13,45,1941,Day,Government,703,4,TNCC,3.780158792346694,1,0.172,0
1805,Med-Surg,Texas,13,58,2435,Rotating,Community,483,18,CEN,4.746868707634913,1,0.167,1
1806,Pediatrics,Florida,8,69,2203,Night,Government,453,1,CEN,4.650152534507503,1,0.167,1
1807,ICU,New York,4,46,1478,Day,Government,483,11,BLS,4.02596403718572,1,0.16,0
1808,ER,New York,8,49,2113,Rotating,Community,161,16,TNCC,4.065215941661319,1,0.172,0
1809,Med-Surg,Georgia,13,80,1239,Night,Teaching,978,9,TNCC,4.300331650330369,1,0.172,0
1810,ICU,New York,4,71,2491,Day,Government,424,1,TNCC,3.500361507027702,1,0.172,1
1811,ICU,Georgia,8,73,1732,Night,Government,108,5,TNCC,3.861866504057042,1,0.172,0
1812,ER,Florida,4,67,806,Rotating,Private,92,7,CEN,3.8123477129123216,1,0.167,0
1813,ER,New York,4,54,2019,Night,Community,256,18,ACLS,3.8757244201246452,0,0.1645,0
1814,Labor & Delivery,Illinois,26,69,1220,Day,Government,829,10,TNCC,4.708858763800162,1,0.172,1
1815,Pediatrics,California,8,76,2391,Night,Community,345,11,ACLS,3.9195107848196646,0,0.1645,1
1816,Med-Surg,Ohio,13,68,1632,Rotating,Community,167,8,TNCC,3.7872819830752222,0,0.172,0
1817,Pediatrics,North Carolina,8,61,2016,Day,Government,581,1,PALS,4.256395191189547,0,0.1605,1
1818,Med-Surg,Texas,8,43,1358,Day,Community,271,7,CCRN,4.798467554559098,0,0.176,0
1819,ICU,Georgia,8,59,1971,Rotating,Teaching,215,10,PALS,3.86202455575625,0,0.1605,0
1820,ER,Illinois,26,71,2492,Night,Government,692,3,CCRN,3.617804364189198,1,0.176,1
1821,ER,New York,4,75,2025,Night,Government,205,9,PALS,4.034607103774497,0,0.1605,1
1822,ICU,North Carolina,13,89,2267,Rotating,Government,233,19,TNCC,4.621477736847467,1,0.172,1
1823,ICU,North Carolina,26,43,1713,Day,Private,139,15,ACLS,4.326035817042192,0,0.1645,1
1824,Med-Surg,California,13,66,2242,Rotating,Private,143,7,CCRN,4.725190054361521,1,0.176,1
1825,ICU,Texas,26,56,2250,Day,Private,62,3,CEN,4.939388221413851,1,0.167,1
1826,Med-Surg,Illinois,4,51,1806,Day,Private,883,9,BLS,4.688993715127426,1,0.16,1
1827,Pediatrics,Texas,13,61,2302,Night,Government,854,11,CCRN,4.40570461826563,1,0.176,1
1828,ER,Georgia,8,56,2298,Rotating,Teaching,994,13,CCRN,4.240012382078571,1,0.176,0
1829,ER,Georgia,26,49,925,Day,Community,791,15,CEN,3.5601036295224002,1,0.167,0
1830,ER,Ohio,13,40,1194,Night,Community,883,17,TNCC,4.976482968221061,0,0.172,0
1831,Pediatrics,Florida,4,61,1616,Rotating,Government,853,11,PALS,4.075221683862564,1,0.1605,0
1832,Pediatrics,Georgia,13,65,1680,Rotating,Teaching,487,17,PALS,3.7283423208753,1,0.1605,0
1833,Labor & Delivery,New York,26,57,1375,Day,Community,587,6,ACLS,4.500063283094685,1,0.1645,0
1834,Med-Surg,North Carolina,4,89,1124,Day,Teaching,636,19,TNCC,3.926432433643189,1,0.172,0
1835,Med-Surg,Illinois,8,53,2215,Day,Government,925,6,CEN,4.378667406396572,1,0.167,1
1836,Labor & Delivery,Illinois,26,86,1729,Rotating,Private,985,8,TNCC,4.380151861766887,1,0.172,1
1837,ER,California,26,68,2451,Day,Teaching,860,0,TNCC,4.168594731354304,1,0.172,0
1838,Med-Surg,North Carolina,4,51,2263,Rotating,Community,199,5,PALS,4.754177923317564,1,0.1605,1
1839,Med-Surg,California,26,75,2027,Night,Community,709,5,CEN,3.8974505923331644,0,0.167,1
1840,ER,California,13,74,2309,Rotating,Community,57,11,BLS,4.172948887426601,1,0.16,1
1841,ICU,North Carolina,8,51,1632,Day,Private,78,11,CCRN,4.306538192886457,1,0.176,0
1842,ICU,Texas,13,46,1854,Rotating,Teaching,345,9,PALS,4.49543708115095,0,0.1605,0
1843,Labor & Delivery,New York,4,68,2211,Day,Teaching,975,5,CEN,4.675957775758384,0,0.167,1
1844,Pediatrics,Texas,26,50,2448,Night,Community,770,16,ACLS,4.092210924317384,1,0.1645,0
1845,Med-Surg,New York,8,72,2257,Day,Teaching,689,18,CCRN,4.469070416144894,1,0.176,1
1846,Med-Surg,Illinois,4,45,1636,Day,Community,389,17,CCRN,3.725916429602779,0,0.176,0
1847,Labor & Delivery,Georgia,13,86,1725,Day,Teaching,677,5,PALS,4.898972150813718,1,0.1605,1
1848,Labor & Delivery,Georgia,26,54,2199,Day,Private,488,18,ACLS,4.074588209631505,0,0.1645,0
1849,Med-Surg,Texas,26,71,2167,Day,Private,193,9,PALS,4.594282132964658,1,0.1605,1
1850,ER,Texas,4,50,1242,Day,Government,991,7,TNCC,3.5305116228232665,1,0.172,0
1851,ER,Texas,13,62,2402,Night,Government,879,5,CEN,3.8077807143572104,1,0.167,0
1852,Pediatrics,Florida,26,65,874,Night,Government,796,6,ACLS,4.230623816485367,1,0.1645,1
1853,Med-Surg,Ohio,13,73,1356,Rotating,Teaching,568,0,CCRN,4.817378701598519,1,0.176,1
1854,Med-Surg,North Carolina,8,85,2489,Day,Private,94,17,PALS,4.290882724926016,1,0.1605,1
1855,Med-Surg,New York,26,73,1978,Rotating,Private,288,19,CCRN,4.894805723440818,0,0.176,1
1856,Med-Surg,Georgia,8,68,2253,Night,Private,993,11,ACLS,4.225695344874195,1,0.1645,0
1857,Labor & Delivery,New York,26,43,1162,Night,Community,204,15,CCRN,4.235673645103925,1,0.176,0
1858,ICU,Texas,4,56,1247,Day,Teaching,230,9,PALS,3.679620182750798,1,0.1605,0
1859,Med-Surg,Florida,26,74,2057,Day,Teaching,264,9,PALS,4.70398436622833,1,0.1605,1
1860,ICU,Texas,26,52,2386,Rotating,Government,137,13,BLS,3.870448118700594,0,0.16,0
1861,ER,New York,13,80,1061,Night,Community,305,19,CCRN,4.849418734058473,0,0.176,1
1862,Pediatrics,Ohio,13,78,924,Rotating,Community,560,9,BLS,4.866236330495594,0,0.16,1
1863,ER,Georgia,8,54,1710,Rotating,Private,122,9,BLS,4.914965167811225,1,0.16,0
1864,Med-Surg,Ohio,8,68,1044,Rotating,Government,980,10,CCRN,4.280345733654635,1,0.176,0
1865,ER,North Carolina,8,68,1341,Day,Teaching,228,1,ACLS,4.515640677175466,1,0.1645,1
1866,Labor & Delivery,Illinois,26,50,1284,Night,Community,261,19,TNCC,4.667773820092496,1,0.172,0
1867,ICU,Florida,26,71,921,Rotating,Private,854,7,PALS,3.6965219279756982,1,0.1605,0
1868,Med-Surg,Ohio,8,41,924,Night,Teaching,283,6,CEN,4.401435792496246,1,0.167,0
1869,Labor & Delivery,Florida,4,86,2372,Night,Private,514,7,BLS,3.5514468519549673,0,0.16,1
1870,ICU,Texas,4,53,969,Rotating,Teaching,800,0,ACLS,4.246349125083089,1,0.1645,0
1871,Labor & Delivery,Illinois,26,59,923,Rotating,Private,272,1,CCRN,3.732264022430341,0,0.176,0
1872,ER,New York,4,61,1858,Day,Teaching,680,17,ACLS,3.774384388943127,0,0.1645,0
